siteid,latitude,longitude,heading,pitch,metric_2,place_id,place_type,processed
44008997,55.563844,-1.791473,-1.087768767,-0.075925922,2.0,ChIJK5uUa6RVh0gRemc_IEHrnkk,gas_station,
44008998,54.294969,-1.577265,86.90384534,1.649905167,1.0,ChIJ23kNNZalfkgR7n-SIsM2xLc,gas_station,
44009001,55.576344,-5.139253,139.2827041,0.27322964,1.0,ChIJt9yxz8HviUgRfs1JpFo9A30,gas_station,
44009002,51.995861,-2.138063,216.8869564,3.552692777,2.0,ChIJr6eyQVEdcUgRV1qdU_dqtqE,gas_station,
44009005,51.806831,-1.703592,-60.74952577,0.552321485,2.0,ChIJkdYC4FowcUgRENALVCwrzMw,gas_station,
44009006,54.837859,-4.050265,-160.0510068,0.407823897,1.0,ChIJB1A4u5rmYkgR3Ltz4e935kA,gas_station,
44009007,50.840713,0.166356,65.46488306,-5.577109883,1.0,ChIJGTQWH9B730cRFGS-qE38uVw,gas_station,
44009008,56.766061,-3.834366,-146.2997156,3.904000502,1.0,ChIJuQIoXXupiEgR5MV3nSQmhZs,gas_station,
44009011,51.640434,-0.047587,55.77611349,2.081732627,1.0,ChIJGbD19_8edkgRR98LX2oC7o8,gas_station,
44009012,55.431995,-2.761709,17.56682519,-2.868004104,1.0,ChIJd8PvmoJ_fUgRCGkYeWRYwl4,gas_station,
44009018,52.254054,-1.160125,-73.88961409,2.556486241,2.0,ChIJZcVndNQXd0gRGVgcSSDrZMU,gas_station,
44009020,53.139629,-0.39853,-99.93817923,1.972033949,2.0,ChIJ-9AWeAdCeEgR-vH8knwkaus,gas_station,
44009021,52.448102,1.69524,20.33993935,3.526464675,2.0,ChIJn2k_2u4b2kcRiihtRc5fsL8,gas_station,
44009023,52.046336,-4.527403,356.94,-1.28,1.0,ChIJWzQM00Mkb0gRjVuQ-s7EM-A,gas_station,
44009024,51.980128,0.212933,160.92,7.36,1.0,ChIJb3goOmCI2EcRCenEigvFlKE,gas_station,
44009028,51.830735,-2.50647,-84.40153503,-0.680732504,1.0,ChIJzU1SqPSvcUgRX7Gxsles77s,gas_station,
44009029,51.781422,1.12022,-145.3763777,1.902545201,2.0,ChIJ-9bNeWwT2UcRPVMFh7fGlx4,gas_station,
44009030,51.712757,-0.374044,187.004168,3.648333703,1.0,ChIJP0Djz4g_dkgRcnJidzTnPCc,gas_station,
44009031,53.535673,-2.41708,-88.78768672,0.645563926,1.0,ChIJF-j414Koe0gRlXtFbtfgT5g,gas_station,
44009032,55.33198,-1.587633,-158.2032137,-0.337928094,1.0,ChIJ3SK7TKcFfkgRG33A3pESbyE,gas_station,
44009033,54.045611,-0.942286,74.77330607,2.050294325,1.0,ChIJBUJIkLkteUgRRyTaSt8zxiU,gas_station,
44009034,51.817739,-2.000526,59.45648599,5.457649677,1.0,ChIJrYzoW2kXcUgR5DXZ2Z3XbSo,gas_station,
44009035,51.978108,1.023769,171.0332107,0.75655039,1.0,ChIJh2X9MXoJ2UcRxjQAlhzXgCU,gas_station,
44009036,51.96968,1.243412,-127.1052765,2.21095535,1.0,ChIJZ43beDJ02UcR5Z9LVZhI-oQ,gas_station,
44009037,51.734335,-2.51558,-158.0231351,1.009525169,1.0,ChIJJ4ZAyZejcUgRAn20SviNs5c,gas_station,
44009038,54.52450107,-3.524877425,268.771528,9.476222634,1.0,ChIJQ32LXVAyY0gRhiYA6LJ2XTE,gas_station,
44009040,56.344871,-2.950925,-163.2129271,0.554259876,1.0,ChIJPQt3fnZQhkgR04dZiYwj4l0,gas_station,
44009041,54.304217,-2.201628,-121.5016639,1.857746368,1.0,ChIJ-02C0D9sfEgRinmFNggKrIQ,gas_station,
44009042,56.18275,-4.064826,-30.70384443,-2.958014727,1.0,ChIJDxhWg7WLiEgRJjxfrVacaNw,gas_station,
44009044,53.482059,-2.96632,2.91176846,-4.478372992,1.0,ChIJJUswFNMje0gRIS65GN-qh4M,gas_station,
44009045,56.350535,-3.229389,79.58143292,5.319435502,1.0,ChIJmTREyQc4hkgRRpt5Io6MPfs,gas_station,
44009046,51.990857,0.89388,-62.26593747,-12.45074465,1.0,ChIJI7nESQkH2UcRcseN1EfRN5U,gas_station,
44009047,53.646534,-2.725611,116.1145488,-0.521113766,1.0,ChIJRwMf8zATe0gREK8_h2buD3U,gas_station,
44009050,55.49789,-1.636471,-87.24369298,-4.199048665,1.0,ChIJSf2qDeupgEgRd9l0y9zt6_k,gas_station,
44009052,54.211432,-0.290268,178.2069946,3.488977686,1.0,ChIJdW02t95Of0gRxYcRB266Y8M,gas_station,
44009054,52.247254,-1.490825,1.244826697,2.100106615,1.0,ChIJ84MMzuozd0gRLK9-Qzpw2us,gas_station,
44009057,55.820687,-4.050005,-108.9782101,2.570895733,1.0,ChIJk6ZzN2RriEgR5gW7Y6sZhBI,gas_station,
44009058,52.24235,-0.90128,49.31891826,2.268385489,2.0,ChIJxxZQQegOd0gRTelPpTsQR3I,gas_station,
44009059,57.145965,-4.681174,-55.80112596,3.738749933,1.0,ChIJKdSKg9Ujj0gRJhj7AbkRlng,gas_station,
44009060,51.933208,0.876166,34.10080897,5.983999682,1.0,ChIJbSPM7q8G2UcR33zmvA6y0a4,gas_station,
44009061,54.256171,-3.170882,-162.8850422,0.598638523,2.0,ChIJe2shh_O6fEgRSQ-ZhBVzpYo,gas_station,
44009062,52.180806,-2.521389,-0.579309184,-1.491230868,1.0,ChIJjc-raYxacEgRlyKbqTxV7w8,car_repair,
44009064,53.282867,-4.559625,82.51433473,0.388949795,1.0,ChIJZYZKXko1ZEgRIHBwkJvd10I,gas_station,
44009065,51.779968,-0.013623,-26.2604301,-1.00226743,2.0,ChIJ4dU0F0UndkgR7iLVZncKUu4,gas_station,
44009066,52.222162,1.349402,-107.1691401,7.129307046,1.0,ChIJR8hSvzOQ2UcRxu9OqAMiO8A,gas_station,
44009067,55.444699,-1.907021,2.009451553,2.761651901,1.0,ChIJsxoD4yj5fUgRZAKrFCqfc34,gas_station,
44009070,51.60798,-2.896314,220.32,3.22,1.0,ChIJSxtdLn3ocUgRc90cDBPJ7CQ,gas_station,
44009072,53.914614,-2.776817,137.5701388,-0.093091504,1.0,ChIJ-R8EaAhle0gRg2ho-0D5Ow4,gas_station,
44009073,53.954834,-0.973352,64.64810447,5.067761905,1.0,ChIJE6RWMkkueUgRQoy4-2LeefI,gas_station,
44009074,51.571326,-0.434936,-170.1522239,-1.293606326,1.0,ChIJgw1VaVtsdkgRD8tVkrYRNtw,gas_station,
44009076,52.287495,-1.778128,64.44648149,2.353719062,1.0,ChIJTcgUFyPGcEgRU0SsUi_Wmnw,gas_station,
44009077,51.965712,0.450906,88.18014238,2.741164391,1.0,ChIJkdtTQ0b02EcRBXu94vWJ7hQ,gas_station,
44009078,54.476226,-2.349734,-156.2429097,3.001718259,1.0,ChIJ7bjZt8pcfEgRRlBnqvoBDZs,gas_station,
44009079,51.042315,-3.31439,-159.026168,2.56569486,1.0,ChIJ9X1GxsHtbUgRGN-gaKkTaSQ,gas_station,
44009080,52.434165,-0.280798,-58.26761557,1.784917609,2.0,ChIJbZy_JQrpd0gRuS33oQcSczA,gas_station,
44009081,52.42084,1.711072,99.88341944,-2.900396227,1.0,ChIJtTuCtW8Z2kcRYWpvALLmbmM,gas_station,
44009083,55.784932,-4.42484,91.44,0.34,1.0,ChIJQ-4zCexJiEgRlWB_Z1MBXx8,gas_station,
44009084,53.230197,-1.499113,-50.23977765,1.074387639,2.0,ChIJi7k5_MGFeUgRQnzToav-7S8,car_repair,
44009085,52.053395,-0.27167,124.7706813,7.62675215,1.0,ChIJP9WDIY7Md0gREnKt0-X4c9o,gas_station,
44009087,60.169309,-1.167043,-81.31958766,-0.345509404,2.0,ChIJvcHJ_nqLnkgREKxdYWHkzHE,gas_station,
44009088,51.979817,-0.236096,-181.1187397,4.401034137,1.0,ChIJ0fmshP8ydkgRYd0p1Nh_Y2Q,gas_station,
44009089,55.671362,-1.916001,86.20077089,-2.555021881,2.0,ChIJx39WID5Oh0gRdueuSwosLWk,gas_station,
44009090,56.440615,-4.358985,42.00672565,2.54329985,1.0,ChIJw49Q86fpiEgRSFO_XpGde20,gas_station,
44009092,50.163926,-5.158083,234.54,-0.02,1.0,ChIJw8UzgZEja0gRrMJvzbVZvTQ,gas_station,
44009094,56.206107,-4.744258,57.55093639,6.772457553,1.0,ChIJQTuLyfwDiUgReu-POY5vhy8,gas_station,
44009095,51.902727,-0.436271,76.18702844,0.643108641,1.0,ChIJgRkW-QxJdkgRygjyhUIu2ec,gas_station,
44009096,51.546778,0.02936,-179.8291055,-0.838840023,1.0,ChIJFZsnVaOn2EcRbJBAjhsKYIY,gas_station,
44009098,54.954599,-4.482813,304.9927919,2.441206827,1.0,ChIJ-7av9SdZYkgRJuhpQulnat0,gas_station,
44009100,53.78795,-1.072814,5.625115729,3.845147342,1.0,ChIJN_zK9u89eUgRgFCfgKV68w0,gas_station,
44009101,53.007549,-2.124902,-77.3094089,4.660099871,1.0,ChIJDzxg0XtpekgRQhvYG94q1RU,gas_station,
44009102,53.503812,-2.900925,24.43129681,0.860298367,1.0,ChIJKT2fdYoZe0gRckj2UX2S7LE,gas_station,
44009103,50.747088,-3.032777,87.9896256,-2.151301487,2.0,ChIJg_UCfWmHbUgRLFd10_VIuIw,gas_station,
44009104,52.767736,-2.916372,-128.6485393,4.856495253,1.0,ChIJ84DN5fGjekgR3tkkngmpt1E,gas_station,
44009105,54.295102,-0.440569,102.6,1.6,1.0,ChIJ43BiGWc4f0gRZM4LArxbfeI,gas_station,
44009106,53.698801,-1.503078,-46.02610657,4.421306149,1.0,ChIJc2MveWlneUgRI6i4rXNDd3w,gas_station,
44009110,51.878292,0.46994,70.27519025,1.3541922,1.0,ChIJmxAMY0Ty2EcRyZnjCUhOnIM,gas_station,
44009111,52.02905,-0.105537,18.29026993,4.485472319,1.0,ChIJiexN_HstdkgR4DN6RxQiHdI,gas_station,
44009114,51.861497,0.375347,-166.9350241,3.381335097,1.0,ChIJAz2Nm02N2EcRFZq-koO77p0,gas_station,
44009115,52.016429,-2.411645,-34.46885549,-0.179875164,1.0,ChIJw4yA6cJUcEgRsfh0IVl4fZ0,gas_station,
44009116,51.644696,-0.796227,89.99759763,-1.194802417,1.0,ChIJU74Yp_CKdkgRpKf_I12Agn0,gas_station,
44009119,53.217248,-0.530481,49.12785116,-3.416448186,2.0,ChIJIxBL0TRbeEgRJ4ExTZR38js,gas_station,
44009120,52.61676,-1.615118,6.459373913,2.859443308,1.0,ChIJKbQigGircEgRvycIWAJOqw8,gas_station,
44009121,52.575707,1.341135,-86.76095821,-0.72409678,1.0,ChIJCV42Ovrk2UcRZIQVCmBhako,gas_station,
44009122,57.408467,-6.20194,127.8879873,-1.153868802,1.0,ChIJMQ9Hv9MzjEgRjzILDnhraKc,gas_station,
44009124,51.80066,1.098928,-37.17018459,5.155624063,1.0,ChIJcfwVx5cT2UcRgClGhBYP9TM,gas_station,
44009125,51.991997,-1.754979,-118.0738794,3.439620329,1.0,ChIJ0eoKzVIncUgRTni1xU1eimU,gas_station,
44009130,54.367252,-2.920763,-54.49310765,3.473762348,1.0,ChIJucAp9NmVfEgR38QcbsdRBdQ,gas_station,
44009131,54.866711,-4.084274,-166.8950342,-0.794221821,1.0,ChIJ54W1z9zlYkgR76gD0e31fJU,car_repair,
44009133,55.964268,-3.154553,-62.78902915,3.800571914,1.0,ChIJoQ7T7RS4h0gRQarN5Mke4d0,gas_station,
44009134,52.028935,0.861974,60.2,1.03,1.0,ChIJX1HSWBmr2UcRyZFg4S5I_Zk,gas_station,
44009135,53.747936,-2.471189,21.71665778,-3.252023972,1.0,ChIJ3UxFQrafe0gRjJllAQYMM68,gas_station,
44009136,51.781322,-3.244806,70.05286901,4.118302347,1.0,ChIJhQBsnMQlbkgRNW63XmGLLAA,gas_station,
44009137,53.170221,-3.138661,-19.15842112,0.347402327,1.0,ChIJFevuBdnPekgRLeEaw0GFYZk,gas_station,
44009138,52.380391,1.085085,-108.7033644,1.396498275,1.0,ChIJy_EFCcnA2UcRLNklltGciiI,gas_station,
44009141,54.25973,-0.416693,146.3579327,-1.273127197,1.0,ChIJTetNCAA4f0gRnl00JE91aYI,gas_station,
44009142,53.260369,-3.452255,194.5277885,4.89213129,0.0,ChIJF3L9RS8pZUgRBZ4xcz_tVi0,gas_station,
44009143,51.634019,-1.831655,42.96226121,0.384652519,1.0,ChIJ09RkH3xBcUgR2ii093_tzHk,gas_station,
44009146,51.971321,-4.648345,-118.5812519,1.265909383,1.0,ChIJi0u39akpb0gR8xTieofcE4k,gas_station,
44009147,52.503924,0.079892,-49.48289419,3.374149277,1.0,ChIJoRujEsQI2EcRsz3Crncrtig,gas_station,
44009148,52.474953,-1.504891,-181.3069432,5.104153632,1.0,ChIJwz2tGUpMd0gRngAoQtj0BVQ,gas_station,
44009154,55.941835,-3.982355,-166.9660261,9.091939544,1.0,ChIJdZOUK0ZviEgRXf93fhpcONU,gas_station,
44009155,51.862154,-1.591355,-165.713281,4.320156719,1.0,ChIJGY2tOXUtcUgRMMMzPGyGPNI,gas_station,
44009156,52.556386,0.091813,-28.15337217,2.22727733,1.0,ChIJ0Zi2fnQG2EcRbUvgIM0tEYU,gas_station,
44009158,51.998212,-0.985843,117.0,-0.74,1.0,ChIJSybBp7_idkgRXOlb13Me3-8,gas_station,
44009160,52.68498,1.201298,89.78548249,-1.690719382,1.0,ChIJ326BMabh2UcRqmlxHV6Li94,gas_station,
44009162,52.348333,1.134934,-9.957851721,-1.171121068,2.0,ChIJHcFVo4W_2UcR6TzpN6TfBYk,gas_station,
44009164,52.143689,1.444843,-110.579598,-1.367985979,1.0,ChIJWYyUvreF2UcR9BcGIIlUCWo,gas_station,
44009165,56.437956,-4.712733,68.22703772,-0.325945941,1.0,ChIJvYiSfbcfiUgRSpXxhOxYFNw,gas_station,
44009167,55.604669,-3.600037,76.97876143,9.317901304,1.0,ChIJadoYZPEHiEgRQVyXvzF77mE,gas_station,
44009169,55.028257,-1.525797,6.91577091,0.954071942,1.0,ChIJLQANSuVxfkgRatxOMk8JMm4,gas_station,
44009170,51.492289,-3.421108,147.297843,1.587896113,1.0,ChIJPd3RV0cSbkgRLwAF85tCRvE,gas_station,
44009171,55.864416,-4.333398,-104.7899266,1.30199693,2.0,ChIJVbvLp_5FiEgR0tOTk1zJx6Q,gas_station,
44009172,54.65664,-2.760678,-63.83478317,2.776452722,2.0,ChIJOdxn8Hr7fEgRL_Pq68t5kLg,gas_station,
44009173,51.969996,0.97869,205.8728821,-4.309124709,1.0,ChIJw_wDiOcJ2UcRAHy4ubRyHgc,gas_station,
44009174,53.80384,-1.762114,109.8887637,-3.281828443,1.0,ChIJYZ82MVPhe0gRGvuu_dJJXFU,gas_station,
44009175,56.328829,-3.82978,64.11150596,-0.219722144,2.0,ChIJ49x69VGbiEgRQDqitO-LgpA,gas_station,
44009176,55.827712,-4.084383,-114.7525709,2.094384663,1.0,ChIJ-YiswHxqiEgRVXc0n3Am5uw,gas_station,
44009177,52.503405,-2.180814,24.37731529,3.151328144,1.0,ChIJJ8EldAOQcEgRZeADSHqXA2E,gas_station,
44009178,51.590357,-2.75331,2.379893418,3.543916222,1.0,ChIJf3X6CQvrcUgRpHd1Rz-xzYE,gas_station,
44009180,53.099921,-0.531509,-103.0494513,-3.698323321,2.0,ChIJy2oUgO9GeEgRG0llRgHd9Qw,car_repair,
44009181,54.275653,-0.415967,-29.50242138,5.817417667,1.0,ChIJrdnV9vVHf0gR94ujqzf9lc4,gas_station,
44009182,51.758699,0.828511,66.21395701,0.933805037,1.0,ChIJB2wR5Zse2UcRJpWmCz3SfTA,car_repair,
44009183,51.877541,-0.833694,186.3283325,5.053148365,1.0,ChIJ50Nccrz5dkgRlhYAc32Pc4I,gas_station,
44009184,54.338372,-2.739251,-38.9653716,0.636919415,1.0,ChIJQWtdT7-NfEgRbLGCZTKCCYY,gas_station,
44009185,55.498301,-5.094086,-133.9468981,-0.699568828,1.0,ChIJ3VKrdevniUgR0RVt9tMb_gs,gas_station,
44009187,54.377946,-2.906061,-146.5348048,7.139546273,1.0,ChIJCT_puXGVfEgRmJ9F8jYZ1ME,gas_station,
44009188,51.014031,-3.764881,-117.9779456,-0.522477009,3.0,ChIJY-D25L_LbUgRJzrExoe4FGw,gas_station,
44009189,52.15468,-0.192686,129.8661115,3.83952632,1.0,ChIJGRMxPdbPd0gRbHZ_AUplhBE,convenience_store,
44009191,52.657588,-1.972972,35.66767527,1.688876419,1.0,ChIJwQjzDzmgcEgRHhex4Cbrd4k,gas_station,
44009193,55.638885,-4.762283,-168.4379364,5.974669701,1.0,ChIJsRfXG2bPiUgRYDVUiUQeD70,gas_station,
44009194,56.29453,-3.711802,14.60561552,5.976370559,1.0,ChIJw2KRSpCCiEgRhvfb1__hbJU,gas_station,
44009195,50.9675,-0.091113,179.6129936,0.879663386,1.0,ChIJZ6NUJbGLdUgR7WpbcHfm-rE,gas_station,
44009196,51.201681,1.177487,-171.7174784,0.820640371,1.0,ChIJRSutbgm33kcRUhPgcP1SJ1E,gas_station,
44009197,53.33022,-1.655268,124.9668141,2.928914013,1.0,ChIJzWzS-l0qekgRXns6mlVI5iY,gas_station,
44009200,52.95371,1.013689,-38.40526463,1.78939003,1.0,ChIJh1ZUsn9v10cR2MIuHJeh9dY,gas_station,
44009201,52.618633,0.229399,96.20920818,3.215994278,1.0,ChIJHx0Qcp0c2EcRdab6eBnyNsg,gas_station,
44009203,52.468659,0.608553,144.85618,-1.171688929,2.0,ChIJQRm1GZUw2EcRbrC0PSpvGV0,gas_station,
44009207,50.680133,-1.540712,140.9506956,3.437898529,1.0,ChIJ6fG0BNqBc0gRUx9d2BnWi2k,gas_station,
44009209,52.541479,1.369313,-82.10008721,-2.178085196,1.0,ChIJgbjHSUbl2UcRrzJLvjNhhCk,gas_station,
44009210,51.363796,1.292506,-159.8680387,4.668042328,1.0,ChIJXbW3-RZN2UcR6y2Rl7wczL0,gas_station,
44009212,52.463701,0.546841,46.21007273,3.234896864,1.0,ChIJcfvyaDc62EcRag6GLXTEGvI,gas_station,
44009214,53.90571,-1.349046,66.00086195,2.900280702,1.0,ChIJxzpiLlVPeUgRRfB4CjQpznM,convenience_store,
44009216,54.084285,-1.762371,-22.41113446,-4.618540584,1.0,ChIJGYY1IrsAfEgRY0xQkGpYk6A,gas_station,
44009219,52.180218,1.499639,-100.7936516,-0.072919353,2.0,ChIJiT71YieG2UcRUuoTA5xVgOo,gas_station,
44009221,51.91751,-0.128134,51.05055302,5.746305341,1.0,ChIJY8IpHZMudkgR7rqNUMU8FjA,gas_station,
44009223,54.814787,-3.214901,117.9372845,1.646995844,1.0,ChIJz7kvookmfUgRXTR_h2w2Hho,gas_station,
44009224,51.856312,0.589421,-82.8774928,1.602202574,1.0,ChIJ-4O3c-P72EcR6DwU7pbaPmE,gas_station,
44009225,51.376916,-0.856139,-65.18366967,3.040691302,1.0,ChIJ18Y4Cy-CdkgR8puerTZt84A,gas_station,
44009226,52.39797,-1.580308,232.2,2.14,1.0,ChIJ6xP_5GS1cEgRducUFteWByk,gas_station,
44009227,52.663361,-2.685852,-28.82220397,-1.309626496,1.0,ChIJ9WTdcBh2cEgRd7mBdobo4uE,gas_station,
44009233,51.140417,-1.584693,-150.2008748,0.697020527,2.0,ChIJd3mhqTv3c0gRKZS5-T-ispM,gas_station,
44009234,52.713431,-0.662895,31.94045478,-1.791852832,1.0,ChIJ2TO14sIpeEgRsbNafMiZnWA,gas_station,
44009238,52.625361,0.479828,97.60551027,-0.036573647,1.0,ChIJuzdRzykg2EcROeekEHjTOi0,gas_station,
44009239,52.80404,0.03281,-143.2249035,-1.910499871,1.0,ChIJzZanVAL910cRYsW_tYVjJyE,convenience_store,
44009241,52.311691,0.388158,-107.8205291,2.641617291,2.0,ChIJlW03oHhq2EcRL_YFormCJiQ,gas_station,
44009242,51.171807,0.181043,118.4490483,-9.600649952,1.0,ChIJEXcbfe1b30cRccwAbwsVRKs,gas_station,
44009243,52.305025,-1.978437,-65.95728075,7.824542471,1.0,ChIJqX6p99PBcEgRf36JnCOsg1M,gas_station,
44009244,50.681939,-1.516196,-184.8305755,1.150574209,1.0,ChIJoSIydzCAc0gRYojMJGoLn3s,gas_station,
44009245,51.040521,-3.548862,34.27947403,-2.856731484,3.0,ChIJWaNwSqjGbUgRS7K-lrwQhoA,car_repair,
44009246,52.744271,0.065121,-201.0702608,1.759309077,1.0,ChIJjVGLTj7_10cR0cVMl_WIXPM,gas_station,
44009250,52.43821,-1.879496,-72.43879456,6.074270537,1.0,ChIJu_3o8S69cEgR5yFMyxpOuHc,gas_station,
44009251,51.131671,-3.041423,84.6942146,-1.031004211,1.0,ChIJCVnk1ZEJckgRNXjimWg6ym4,gas_station,
44009253,51.210396,0.946573,-28.26813514,-4.980872868,1.0,ChIJYZtvqZTP3kcRuEKxfXmT7XM,gas_station,
44009254,52.575045,-1.029907,-183.1788674,-1.683565688,0.0,ChIJVZlt6bBld0gRghkKqn4SqcA,gas_station,
44009258,52.917247,0.949291,-68.43892673,-3.611263704,2.0,ChIJfwd_iiJw10cR3zVAmqZTzGA,gas_station,
44009259,55.654757,-4.711441,16.31158389,5.613219812,1.0,ChIJZxfXItrOiUgR-mlQwDRXTns,gas_station,
44009260,57.688936,-4.163142,143.6515428,-1.435852294,1.0,ChIJTUP5AEibj0gR1TKp0QBGNt4,gas_station,
44009261,55.455668,-4.25763,9.584050692,-4.194566777,1.0,ChIJYfpkcM4niEgRKjB__80T73s,gas_station,
44009262,52.651588,0.0979,111.1667212,4.949719332,1.0,ChIJxeL-1tcD2EcRHl1x2ictZxE,gas_station,
44009263,52.329937,0.788447,97.14170267,1.63250233,2.0,ChIJb_1Gpy-12UcRA4eCzUSMaoY,gas_station,
44009265,57.747927,-4.071961,-16.88095571,-0.431638042,1.0,ChIJaTv_S42Fj0gRsM6INvRVqzA,gas_station,
44009266,57.484639,-4.209044,-39.80073538,-0.821910292,1.0,ChIJzRmMaLV2j0gRtYJOmmFoZU8,gas_station,
44009268,53.690892,-0.832807,-83.29087,7.92030902,0.0,ChIJx74dl_0feUgR_nITMvlb_NE,gas_station,
44009269,53.598008,-0.679609,-24.13032665,0.675049606,1.0,ChIJr8mXP_HkeEgR0yW0jBqOalE,gas_station,
44009275,53.142527,-1.204627,-64.20291322,-3.348616265,1.0,ChIJYRtx4PW9eUgRELpu8zgU0PA,gas_station,
44009276,53.797541,-0.174647,129.8105691,-3.950640411,1.0,ChIJKSrgWRajeEgRB-25pFOfOR4,car_repair,
44009278,52.845549,1.278246,-175.9802873,8.36140097,1.0,ChIJLdon6dFd10cRI4nEc4bPXj0,gas_station,
44009280,52.52452,0.08453,-100.6364707,5.641451036,1.0,ChIJty0fmqUI2EcRw46kE-CTzX8,gas_station,
44009282,51.525666,-0.456185,60.57312707,7.395373725,1.0,ChIJDSMzOO5tdkgRg14a2sPepCk,gas_station,
44009285,51.881518,0.993104,59.8942205,0.056214269,1.0,ChIJm6A74qQP2UcRYIsQfv9HAnE,gas_station,
44009287,50.739567,-1.307792,-28.74834212,-1.547373131,1.0,ChIJwavnHLp8dEgRXG54fMI_hlk,gas_station,
44009288,53.664603,-1.432948,-111.8004688,3.206405776,1.0,ChIJzz7rSp9oeUgRpcfUhHbUr-o,gas_station,
44009289,51.173881,-4.091143,157.5,10.06,1.0,ChIJ078hFsYlbEgRSFcVhkCTRlo,gas_station,
44009292,55.762722,-4.854603,130.8649351,-0.3735188,1.0,ChIJFSUjKmO4iUgROfA8RE-emDM,gas_station,
44009293,52.115708,-2.311147,-162.2688249,0.718993016,1.0,ChIJuZTyxaz5cEgRGmwZeEkKdRA,gas_station,
44009294,50.778954,-2.98806,-93.0089994,1.183519532,1.0,ChIJiXBanEN4ckgRIR0GpK63OR8,gas_station,
44009295,52.409264,-0.264252,131.0950258,4.890933154,1.0,ChIJoUBKGNLpd0gRAlVZ4gGq51Y,gas_station,
44009298,51.72971,0.12382,-53.85860137,2.003176587,1.0,ChIJExJXklOf2EcRw5t3GQ1zyJ0,gas_station,
44009299,51.115121,-0.734576,-71.75897126,3.200171431,1.0,ChIJp45TBcjMdUgRwPWztSLByKo,gas_station,
44009300,52.787247,0.42957,111.2593418,-2.071112296,1.0,ChIJRZkImWKL10cRPPAtk0O3BAI,gas_station,
44009302,52.213946,1.489425,128.2152569,5.131165609,1.0,ChIJ-Qy0_eeI2UcR5eCstuXQfS4,gas_station,
44009305,51.652324,0.601046,120.9873686,-2.0546645,1.0,,,
44009306,51.841984,-2.26678,-7.255826084,3.113331265,1.0,ChIJtQP6JjsGcUgR7zHXl146uCs,gas_station,
44009307,51.572845,-0.112636,-23.80717789,7.064269813,1.0,ChIJ4YZBHJQbdkgR4__mOsvA3V4,gas_station,
44009309,52.422097,-1.495924,-28.60999569,2.757292555,1.0,ChIJU0toOexLd0gRx1nd6lPfDho,gas_station,
44009310,52.140998,0.518785,28.16856682,-0.651196082,1.0,ChIJ7xl6kqVb2EcRp0sgJfOqgCs,gas_station,
44009311,51.307803,0.032384,340.4,-0.72,1.0,ChIJv9pe-AhV30cRtaSbThpqZhY,gas_station,
44009316,52.755386,0.292868,-47.99608113,1.449250617,1.0,ChIJPb08zoL210cRonxrJZAEHj4,gas_station,
44009317,53.223393,0.201725,-43.01796298,-2.42706364,2.0,ChIJGy413VLF10cRoKJ-lMymIYU,car_repair,
44009319,57.540548,-4.330481,64.69657459,16.38563627,1.0,ChIJS7MiZRF1j0gR4BG8HyKbGX8,gas_station,
44009320,50.864971,0.597737,-41.83908576,7.422942737,1.0,ChIJD2IueOAa30cRIx2iOVEMeKU,gas_station,
44009322,50.95065,0.90646,125.6965846,-2.562751685,1.0,ChIJkf58cj_m3kcRZ582RUBu4zI,gas_station,
44009323,52.178101,0.062487,-149.2355288,1.810502095,1.0,ChIJwzj2psV52EcRLQ0gj0S3AsI,gas_station,
44009324,52.360737,1.63041,19.80185358,0.81924429,2.0,ChIJO7fqnHAf2kcRWEUa5X5Jdjw,gas_station,
44009326,52.80436,0.011509,50.63258227,2.61735593,1.0,ChIJf_y3xGP910cRH8oYNd3nQjc,gas_station,
44009328,52.744617,0.547646,-129.9829343,4.780723268,1.0,ChIJcZOTXv-I10cROmQKUnhQ1jk,gas_station,
44009329,51.684031,-2.358281,134.7410928,-0.112794466,1.0,ChIJ8Xlxi0igcUgRNj-mDjMMrOw,gas_station,
44009330,52.054063,-1.846842,-13.93460113,0.647558953,1.0,ChIJTTzDkX_ZcEgREQtfdYvKaow,gas_station,
44009331,55.952902,-4.920305,-7.645294237,-3.32182842,1.0,ChIJvTkODuukiUgRMHnssOn5I_I,gas_station,
44009332,51.294896,0.958558,245.25,6.46,1.0,ChIJCelMlbDN3kcRVgW9raJVIps,gas_station,
44009334,52.705325,0.274652,-121.8828438,-4.943952545,1.0,ChIJOyRf4ib210cR1M-mMATgYWk,convenience_store,
44009336,51.516454,-0.213303,90.38093551,-4.591241953,1.0,ChIJOTcgFiAQdkgRmFnu19x1Xf4,gas_station,
44009337,52.47368,-1.856279,131.709167,0.721387507,2.0,ChIJl3BX7J-7cEgRa97GseEgczM,car_repair,
44009338,51.99438,0.014038,-36.6314551,-1.836778653,1.0,ChIJLzRLPtGB2EcRFt8twL47UFM,gas_station,
44009339,50.904183,-4.006452,137.3133508,-0.03685992,2.0,ChIJGz9OI31IbEgR1g8Ph4qbZdw,car_repair,
44009340,52.538373,-1.910472,-63.08341958,1.267402454,1.0,ChIJn5WgWhWjcEgRt30isFb8Eao,gas_station,
44009342,52.380673,0.004032,49.27427999,3.253943879,1.0,ChIJKw1bvKEK2EcRPn4OX8paADo,gas_station,
