SiteID,hasShop,shopBrand,accuracy,Tokens,usedPhotoDate,usedPhotoFileName,isStreetViewPhoto
44009487,True,Esso On the Run,50,523,2023-06-01,image.png,True
44005277,True,Nisa,95,2845,2024-10-01,Eagle Service Station (TEXACO) - Google Search_3.png,False
44000964,True,Spar,95,1039,2022-04-01,229 Carlisle Rd.png,True
44006878,True,Tesco Express,100,2071,2018-07-01,Screenshot 2024-03-08 at 12.49.19.png,False
44000862,True,Spar,100,2845,2020-05-01,378398408_6120431678013105_3077271603854112773_n.jpg,False
44009615,True,Londis,100,2587,2023-07-01,Screenshot 2024-02-16 at 13.57.08.png,True
44000560,True,Spar,95,2845,2023-04-01,Screenshot 2024-05-09 at 23.16.33.png,True
44004558,True,Morrisons Daily,100,2845,2024-10,10,False
44001309,True,Spar,100,1039,2021-11-01,3422454.png,False
44004098,True,Nisa,95,1813,2019-05-01,Screenshot 2024-06-15 at 12.17.26.png,False
44007528,True,Spar,100,2845,2019-02-01,9,False
44003666,True,Tesco Express,100,2071,2017-07-01,image.png,False
44001158,True,ASDA Express,100,781,2024-06-01,screenshot_1.png,True
44005075,True,M&S Simply Food,100,2845,2023-05-01,108 Kingsway W,True
44005624,True,Budgens,100,2071,2022-06-01,3 A12.png,True
44004967,True,SPAR,90,2845,2020-09-01,Screen Shot 2024-01-19 at 21.11.55.png,False
44004109,True,Nisa,100,1297,2022-10-01,397 A376.jpg,True
44008774,True,M&S Simply Food,95,2845,2024-05-01,Texaco,False
44000885,True,Londis,95,2845,2024-11-29,20241129_171705.jpg,False
44009392,True,Gulf Shop,95,523,2023-09-01,4 St Peters Rd.png,True
44009477,True,Unknown,50,1039,2024-07-01,image.png,True
44001600,True,Tesco Express,100,2587,2023-03-01,04.png,True
44008698,True,Spar,100,1813,2024-08-01,Screenshot 2024-01-08 at 15.56.20.png,True
44005223,True,Spar,95,2845,2022-04-01,Gulf,False
44007262,True,Morrisons Daily,100,2845,2023-04-01,74200800-2332-4568-b678-499f3ff02381.png,True
44009142,True,Applegreen,95,2845,2024-04-01,a.png,True
44008496,True,ASDA,100,2845,2019-10-01,09,False
44005667,True,Esso On the Run,90,1297,2023-07-01,"4-Rugeley, England.png",True
44004586,True,JET essentials,90,2845,2021-09-01,Screenshot 2024-05-12 at 19.47.52.png,False
44008679,True,Spar,95,523,2023-07-01,original.png,True
44004927,False,null,20,523,2022-09-01,70638595-6365d2675c6b.jpg,True
44005381,True,Little Waitrose,95,1555,2023-06-01,Shell,True
44001269,True,Spar,100,2845,2023-06-01,Screenshot 2024-02-16 at 12.49.32.png,True
44011084,False,null,100,523,2023-08-01,301703263-4afb7624d0.jpg,True
44007798,True,Central,100,1813,2024-08-01,Combe Martin Services,True
44006155,False,null,70,2845,2023-05-01,"Alconbury, England.png",True
44001176,False,null,80,2329,2024-08-01,3.png,False
44001668,True,Gulf Store,95,2329,2024-08-01,Screenshot 2024-04-28 at 17.27.40.png,True
44008937,True,Caseys,100,523,2021-09-01,81481838-c864-4f0e-a474-8414429e4a26.jpg,True
44004717,True,Morrisons Daily,100,2845,2024-08-01,Morrison Daily.png,False
44004827,True,ASDA Express,100,2071,2024-01-01,Screenshot 2024-07-17 at 16.02.36.png,False
44010331,False,,100,1039,2022-11-01,2-Full.png,False
44000765,True,Londis,100,2845,2024-07-01,Texaco.png,True
44000188,True,Greggs,95,2845,2023-05-01,Screenshot 2024-01-18 at 13.09.05.png,False
44009948,True,Costcutter,100,523,2023-06-01,image.png,True
44003939,True,Co-op,100,523,2023-06-01,image.png,True
44002434,True,Spar,95,1813,2024-03-01,Screenshot 2024-04-29 at 18.43.01.png,False
44002238,True,BP Connect,80,523,2018-07-01,image.png,True
44004076,False,null,100,1555,2023-04-01,screenshot-3.png,True
44004292,True,Londis,95,2329,2023-06-01,7479653565-06209e9084-o.jpg,True
44000447,True,Nisa,90,2845,2023-11-01,Screenshot 2023-11-25 at 20.08.17.png,False
44001314,True,Unipart,80,523,2023-04-01,image.png,True
44005765,True,Londis,95,2845,2023-05-01,11.png,False
44004766,True,Co-op,100,1555,2022-01-01,Screenshot 2024-05-02 at 11.48.21.png,False
44007335,True,Londis,100,2329,2024-05-01,4.png,False
44008592,True,Texaco,95,523,2024-08-01,67664426-2024-08-22T12_53_28.616Z-0.png,True
44005085,True,BP Connect,95,2845,2024-09-01,bp,True
44007188,True,Londis,95,523,2024-06-01,image.png,True
44005838,True,Tesco Extra,100,2845,2022-10-01,Tesco Petrol Station,True
44003475,True,Morrisons Daily,95,2071,2020-09-01,7,False
44000329,True,Mace,95,1297,2013-05-01,2.png,False
44006199,True,Tesco Express,100,2071,2024-06-01,416481175-0-1.png,False
44009535,True,Shop & Office,80,1039,2024-03-01,a,True
44007130,True,Spar,100,2587,2022-05-01,spar.png,False
44000551,True,Londis,100,1555,2021-08-01,Screenshot 2024-03-17 at 14.45.26.png,False
44001378,True,Londis,95,2845,2024-08-01,Esso,True
44008498,True,ASDA,100,2329,2023-10-01,Screenshot 2024-05-04 at 15.06.44.png,False
44003083,True,Esso On the Run,95,2071,2016-09-01,shell_chris jones,False
44000375,True,Best-one,80,2845,2015-06-01,3,False
44002528,True,Shell Select,95,2071,2024-04-01,shell_image_4.png,False
44004787,True,Premier,95,1813,2024-03-01,5940995739-0.jpg,False
44006803,True,Budgens,100,2587,2021-08-01,Screenshot 2024-01-23 at 22.32.14.png,False
44005551,True,Welcome Break,100,1555,2023-01-01,544566196-0372-4495-AB5F-F7D692ED8014.jpeg,False
44008458,True,Shell Select,90,1297,2024-04-01,Shell,True
44003697,True,M&S Simply Food,100,1297,2022-10-01,Screenshot 2024-01-16 at 10.16.40.png,True
44002885,True,Spar,100,1297,2023-10-01,Screenshot 2024-05-02 at 19.08.07.png,False
44001977,True,Londis,95,2845,2023-09-01,bp,False
44003428,True,Little Waitrose,95,2329,2023-12-01,Screenshot 2024-01-04 at 19.50.45.png,False
44010716,True,Centra,100,523,2023-04-01,image.png,True
44001385,True,Esso On the Run,80,2845,2024-06-01,screenshot_1.png,True
44005749,True,Londis,95,2845,2018-08-01,Screenshot 2024-04-21 at 11.48.58.png,False
44009246,True,Pace,95,1297,2023-05-01,Screenshot 2024-05-02 at 15.33.14.png,True
44008840,True,Unknown,50,1039,2024-08-01,Screenshot 2024-03-29 at 11.31.47.png,True
44005756,True,BP Connect,90,1555,2010-04-01,Screenshot 2024-01-01 at 16.40.49.png,True
44001863,True,Nisa,95,2845,2024-02-01,21222122.png,False
44009421,True,Londis,100,1555,2024-07,photo_2024-02-27_17-14-10.jpg,True
44002234,True,Londis,100,2587,2024-10,screenshot.png,False
44006052,True,Londis,100,523,2024-07-01,2862454f-e269-5320-9974-3e5a4173f1d5.jpg,True
44006093,True,ASDA Express,100,2845,2024-02-01,Screenshot 2024-05-16 at 16.15.51.png,False
44007614,True,Londis,100,1297,2024-06-01,Screenshot 2024-06-21 at 11.26.05.png,True
44005863,True,ASDA Express,100,1555,2021-11-01,Screenshot 2024-01-20 at 12.12.57.png,True
44001808,True,Londis,95,2845,2022-06-01,Screenshot 2024-05-09 at 8.11.54 PM.png,False
44010215,True,ASDA,100,2845,2024-02,7552419f-9482-433f-a32a-e5399356989b.png,False
44010778,True,Nisa,100,1297,2022-10-01,03.png,True
44003761,True,Texaco,70,523,2022-08-01,Honicknowle Service Station.png,True
44007164,True,Shell Select,95,2845,2018-11-01,7.png,False
44006263,True,Nisa,80,2845,2023-05-01,9-Esso.png,True
44010061,True,Shop,70,2587,2017-11-01,Thorpe Service Station,False
44003870,True,Eurospar,100,1297,2023-05-01,Texaco,True
44000490,True,Londis,95,2845,2022-10-01,Screenshot 2024-05-08 at 19.34.33.png,False
44003061,True,Londis,95,1555,2024-05-01,bp,True
44003926,True,Shell Select,90,2845,2020-06-01,Screenshot_20240510-153238.png,False
44007961,True,Spar,70,1813,2016-09-01,image.png,False
44008447,True,Nisa,100,2845,2017-03-01,231107-Dolan_Nisa_Strabane-Q8gL.png,True
44011039,False,,100,2845,2023-05-01,Screenshot 2024-01-27 at 19.58.45.png,True
44001839,True,Spar,95,2587,2018-08-01,Screenshot 2024-05-09 at 20.58.23.png,False
44001691,True,Little Waitrose,100,2071,2022-07-01,Little Waitrose sign above the shop,False
44009589,True,Shell Select,100,2845,2023-06-01,1689188313367.jpg,False
44000176,True,Londis,95,2845,2024-11-01,Screenshot_20240120_005008_Chrome.jpg,False
44007855,True,Shop,100,2845,2022-11-01,Screenshot 2024-02-23 at 21.07.31.png,True
44009604,True,Shell Select,95,2845,2023-09-01,237838810.jpg,False
44010827,True,Spar,100,1297,2024-02,Screenshot 2024-05-09 at 21.23.10.png,False
44001795,True,Londis,90,2845,2023-02-01,Esso,False
44010760,True,Esso On the Run,50,1297,2021-07-01,Screenshot 2024-03-22 at 15.01.01.png,True
44006825,True,Premier,100,1297,2024-08-01,Screenshot 2024-02-14 at 16.40.51.png,True
44005385,True,Shell Select,90,2587,2023-08-01,97 London Rd,True
44006596,True,Spar,95,1813,2023-08-01,534592443-9d4b9389-163b-446f-8ef4-e6a1c6043548.png,False
44000480,True,Co-op,100,1813,2022-06,Texaco Service Station,False
44009763,True,ASDA Express,100,2845,2024-07-01,Screenshot 2024-08-17 at 22.37.13.png,False
44001542,True,Spar,75,1813,2022-10-01,"5 N Hermitage St, Newcastleton, Scotland",True
44004226,True,Halfords,100,2845,2021-01-01,10,True
44000905,True,Londis,95,523,2021-08-01,8395876278-03966445856.jpg,True
44009959,True,Costcutter,90,2845,2018-12-01,Solo A509,False
44004619,True,Nisa,80,2071,2024-05-01,Texaco.jpg,False
44005504,True,Spar,95,2845,2017-01-01,bp,False
44005959,True,Undetermined,50,523,2021-11-01,image.png,True
44007461,True,Morrisons Daily,100,2845,2024-10-01,Screenshot 2024-01-23 at 13.56.34.png,False
44003949,True,Subway,90,1297,2024-10-01,Shell,True
44001125,False,,100,1039,2019-06-01,Vectawarm LPG Filling Station,False
44005285,True,Premier,95,1039,2022-03-01,1678841985115.png,True
44003039,True,Spar,90,2845,2024-11-01,Screenshot 2024-05-09 at 20.45.21.png,False
44005572,True,Shell Select,95,2845,2020-06-01,Shell,False
44004399,True,Shell Select,100,2845,2023-06-01,Screenshot 2024-01-17 at 15.54.51.png,False
44005394,True,Shop,95,1039,2021-12-01,2,True
44000369,True,M&S Simply Food,100,2845,2020-10-01,Screenshot 2024-05-13 at 22.30.04.png,True
44007573,True,Other,80,2071,2022-09-01,Bridgend Filling Station,False
44005393,True,Londis,95,2845,2021-05-01,Screenshot 2024-05-02 at 21.45.15.png,False
44001356,True,Londis,95,2587,2022-11-01,Shell,True
44006152,True,Other,80,1813,2022-06-01,4,False
44001773,True,Tesco Express,100,2845,2023-07-01,Tesco Express,False
44010263,True,Other,70,523,2011-09-01,image.png,True
44009834,True,Spar,100,523,2023-03-01,image.png,True
44011049,True,Nisa,70,1555,2024-03-01,4.png,False
44002628,True,M&S Simply Food,100,1555,2023-09-01,Screenshot 2024-04-28 at 19.48.33.png,True
44009836,True,Spar,100,2845,2020-01-01,images.png,False
44001807,True,Shell Select,95,1555,2017-03-01,2,False
44010939,True,Shell Select,95,1555,2024-03-01,Shell,True
44003722,True,Tesco Express,100,2845,2024-09-01,274022244897538683.jpg,False
44002702,True,ASDA Express,100,1813,2024-06-01,Screenshot 2024-10-28 at 13.22.57.png,False
44004283,True,Morrisons Daily,100,2587,2024-09-01,Screenshot 2024-05-10 at 18.54.30.png,False
44009680,True,Londis,100,2845,2024-03-01,photo.png,False
44007641,True,Spar,100,2845,2023-05-01,1685017398003.jpg,False
44004512,True,Tesco Express,95,1297,2021-08-01,Tesco Petrol Station,False
44002563,True,Morrisons,100,2587,2017-08-01,3955-b4687f298b-000000.jpg,False
44003447,True,Norton Heath,75,2071,2024-08-01,8.png,True
44003167,True,Spar,100,1297,2023-12-01,bp.png,False
44004253,True,Nisa,95,2845,2024-10-06,bp,True
44005978,True,Londis,95,2845,2024-06-01,6928309722684272128-0.jpg,True
44004088,True,Spar,100,2845,2024-09-01,bp,False
44007605,True,Spar,100,523,2024-04-01,image.png,True
44000167,True,Londis,95,1297,2021-09-01,bp,True
44002965,True,Tesco Express,100,2845,2024-09-01,screenshot_12.png,False
44006567,True,M&S Simply Food,95,2845,2024-04-01,bp,False
44006979,True,Spar,80,2071,2020-10-01,Screenshot 2024-02-21 at 17.32.40.png,True
44010763,True,Other,70,1813,2020-11-01,Screenshot 2024-01-16 at 20.32.05.png,False
44007768,True,Tesco Extra,100,2845,2024-01-01,Screenshot 2024-03-29 at 17.34.20.png,False
44003207,True,Tesco Express,95,1039,2022-10-01,Screenshot 2024-05-02 at 10.21.56.png,True
44006201,True,Budgens,95,1297,2022-10-01,Screenshot 2024-05-05 at 11.48.45.png,True
44010067,True,Premier,100,2071,2022-12-01,Texaco Preston,False
44005281,True,ASDA Express,95,2071,2024-08-01,Screenshot 2024-04-14 at 17.15.55.png,False
44007645,True,Morrisons Daily,100,2845,2024-06-01,2024-06 Morrisons Daily front.png,False
44005974,True,ASDA,100,2845,2019-10-01,86484d15-329b-46ae-b946-004ff1680f65.png,False
44007456,True,Morrisons Daily,100,1555,2023-07-01,Screenshot 2024-01-27 at 13.58.25.png,True
44000969,True,Texaco,70,523,2024-07-01,000.jpg,True
44009096,True,,40,2845,2022-04-01,Screenshot 2024-01-18 at 23.13.10.png,True
44005309,True,Londis,95,2329,2024-01-01,Screenshot 2024-01-27 at 11.25.30.png,False
44008037,True,Tesco,100,1813,2023-04-01,Screenshot 2024-01-19 at 16.55.56.png,True
44007846,True,Centra,100,1039,2023-07-01,2.png,True
44005726,True,Spar,90,2845,2021-06-01,bp.jpg,False
44006491,True,M&S Simply Food,100,1297,2023-08-01,bp,False
44009061,True,Spar,100,1039,2022-04-01,Screenshot 2024-05-03 at 21.19.14.png,False
44002752,True,Budgens,100,2071,2024-11-01,Shell.png,False
44005659,True,Little Bentley,95,2071,2017-08-01,little Bentley,False
44003908,True,Spar,100,2071,2024-07-01,Screenshot 2024-07-21 at 17.54.41.png,False
44003196,True,Morrisons Daily,100,1555,2022-03-01,4.png,True
44004668,True,Londis,100,2071,2022-04-01,Screenshot 2024-04-29 at 16.47.11.png,True
44002521,True,Morrisons Daily,100,2587,2023-05-01,Screenshot 2024-06-17 at 18.42.33.png,False
44007907,True,Shell Select,95,2845,2018-11-01,9,False
44006606,True,Londis,100,2845,2024-04-01,JET,False
44003588,True,Spar,95,2845,2024-09-01,Screenshot 2024-05-11 at 17.10.56.png,True
44007969,True,Keystore,95,2071,2021-10-01,Screenshot 2024-01-19 at 14.32.15.png,False
44007413,True,Londis,100,1813,Apr 2023,Shell,False
44002892,True,Shell Select,95,2845,2024-06-01,Screenshot 2024-06-11 at 20.19.21.png,False
44010942,True,ASDA Express,100,2845,2023-03-01,Screenshot 2024-10-26 at 10.28.41.png,False
44006238,True,Londis,100,1039,2024-06-01,JET Halesworth,True
44006408,True,ASDA Express,95,1555,2024-10,Screenshot 2024-05-02 at 16.49.03.png,False
44008633,False,,50,523,2016-09-01,image.png,True
44002996,True,Morrisons Daily,100,2071,2024-08-01,84536524-d5a1-4189-a033-bb482b3c522f.jpg,False
44000393,True,Shell Select,95,1813,2016-09-01,Screenshot 2024-02-22 at 13.43.13.png,False
44006930,True,Londis,100,2845,2024-03-01,Screenshot_20240502-144736.png,False
44009369,True,Shell Select,95,1039,2023-09-01,Screenshot 2024-05-02 at 11.48.18.png,True
44000877,True,Spar,100,2329,2023-03-01,Screenshot 2024-05-02 at 19.41.34.png,True
44003834,True,Spar,95,1555,2022-04-01,google_lens_search_result.png,False
44007543,True,Londis,95,2845,2023-01-01,Screenshot 2024-02-04 at 16.03.57.png,False
44004761,True,Texaco,95,1555,2024-06,Screenshot 2024-06-16 at 20.03.00.png,False
44010560,True,,50,2071,2024-07-01,8956150616-0,True
44003521,True,Esso On the Run,95,523,2024-07-01,image.png,True
44005539,True,Wild Bean Cafe,95,2845,2022-06-01,Gareth Taylor,False
44007071,False,null,100,2587,2017-10-01,1.png,False
44004487,True,Londis,100,523,2024-06-01,46500755-9fbb-427c-bc1b-1f2a803c514c.jpg,True
44000448,True,Budgens,95,1813,2022-08-01,Esso.png,False
44003096,True,Tesco Express,90,1297,2023-06-01,4.png,True
44001617,True,Premier,95,523,2023-02-01,57706263-b261-4f61-9d60-c1a961f0f578.jpg,True
44003689,True,Nisa Local,100,2845,2022-11-01,Nisa Local.png,True
44005537,True,Londis,100,2845,2023-08-01,Aug 2023,True
44008685,True,Nisa,95,2845,2018-03-01,Articlave Nisa & Nicholl Filling : Q,False
44006026,True,Londis,95,2845,2023-10-01,Screenshot 2024-01-27 at 13.58.48.png,False
44010299,False,,70,1039,2021-06-01,Screenshot 2024-05-17 at 16.15.18.png,True
44000278,True,Londis,95,1039,2022-09-01,Screenshot 2024-05-08 at 13.44.45.png,True
44010335,True,Other,90,1039,2023-04-01,Screenshot 2024-05-04 at 13.35.09.png,True
44008688,True,Circle K Express,90,523,2023-06-01,Circle K Express Belfast Stewa.png,True
44002612,True,Spar,90,1555,2020-09-01,3.png,False
44003301,True,Spar,100,1555,2024-02-01,Screenshot 2024-05-03 at 19.54.14.png,False
44010334,False,,100,2845,2023-05-01,5,True
44009798,True,Spar,95,1813,2022-04-01,Gulf,False
44009449,True,Nisa,95,1813,2018-10-01,Google.png,False
44002109,True,Londis,90,2845,2020-08-01,Screenshot 2024-05-02 at 11.02.58.png,False
44004978,True,WHSmith,100,2845,2024-03-01,Screenshot_17.png,False
44002635,True,Shell Select,95,2845,2018-08-01,2-Full.png,False
44004810,True,Londis,95,2071,2020-09-01,8b9571f3-64a2-4d15-94e1-1a1560a65a33.png,False
44010319,True,Premier,80,2845,2018-04-01,photo_10.png,True
44006935,True,Londis,95,2845,2021-07-01,Screenshot 2024-01-23 at 21.24.32.png,False
44010837,True,Spar,95,2071,2022-04-01,Screenshot 2024-05-03 at 21.47.09.png,False
44010141,False,null,1,523,2023-04-01,78684794-c51c-475c-857d-a03938714363.jpg,False
44003286,True,JET essentials,100,2845,2021-09-01,JET,False
44000845,True,Londis,100,781,2023-04-01,image.png,True
44005234,True,Spar,100,2845,2023-06,Screenshot 2024-01-04 at 14.17.49.png,True
44003023,True,Premier,95,1555,2024-07-01,Shell,True
44001200,True,Spar,100,2845,Oct 2022,455311600_10205016187438949_8739715269362471936_n.jpg,False
44009885,True,Costcutter,95,2845,2017-02-01,Murco,False
44003473,True,Londis,100,523,2024-08-01,grocery_0-0.jpg,True
44005497,True,M&S Simply Food,95,2587,2022-11-01,bp,False
44007019,True,Londis,100,2845,2024-10-01,Screenshot_20241028-163558.png,False
44005568,True,Greggs,95,2845,2024-03-01,16,False
44003879,True,M&S Simply Food,100,2329,2024-06-01,bp,False
44008908,True,Esso On the Run,70,2845,2024-11-04,photo_1700041972276-1.png,False
44006451,True,Nisa,95,2845,2021-03-01,Screenshot_20240219_140758_Photos.jpg,False
44002854,True,Aitken-Walker Cars,95,2845,2021-09-01,screenshot_10.png,False
44003611,True,Londis,100,1297,2022-11-01,Screenshot 2024-01-09 at 16.34.27.png,False
44000998,True,Maxol,90,781,2023-06-01,Screenshot 2024-05-03 at 15.20.47.png,True
44008895,True,Spar,100,1555,2024-03-01,Screenshot 2024-05-04 at 13.33.52.png,False
44000283,True,Spar,95,2071,2023-11-01,Photo - Nov 2023,False
44001704,True,Londis,95,1813,2024-08-01,56 A27,True
44001992,False,N/A,50,1555,2024-04-28,Screenshot 2024-04-28 at 19.52.35.png,False
44010007,True,Tesco Express,95,2329,2023-06-01,2931682810_1_1024x768.jpeg,False
44001324,True,Esso On the Run,70,1555,2023-04-01,Screenshot 2024-04-19 at 10.10.14.png,True
44006483,True,Londis,100,523,2024-07-01,image.png,True
44000317,True,Applegreen,100,2845,2021-09-01,Screenshot 2024-03-02 at 18.02.31.png,False
44000855,True,Tesco Express,100,2845,2024-01-20,Screenshot 2024-08-21 at 11.53.56.png,False
44007514,True,Londis,95,1555,2019-02-01,Texaco,False
44010457,False,null,90,1813,2022-09-01,5,True
44000342,True,Londis,100,1297,2023-03-01,image capture_Mar 2023.png,True
44008625,True,Nearby,95,523,2021-11-01,089875d7-f6ca-4219-88a9-778a91ef354e.jpg,True
44008695,True,Costcutter,100,2845,2023-08,Costcutter - Beoley Service Sta,False
44006340,True,Londis,100,523,2024-03-01,image.png,True
44005126,True,Spar,70,2329,2022-09-01,image.png,True
44003391,True,Luton,90,2845,2024-08-01,Screenshot 2024-11-07 at 19.16.52.png,False
44000494,True,Co-op,95,1555,2016-10-01,google-street-view.png,True
44000546,True,Londis,100,1555,2024-02-01,3,False
44004780,False,null,100,523,2022-04-01,image.png,True
44009261,True,Shop Local,100,2845,2024-08-01,Screenshot 2024-08-18 at 21.57.46.png,True
44002515,True,Nisa,95,1813,2023-05-01,Screenshot 2024-03-27 at 16.34.58.png,True
44003183,True,Tesco,100,1813,2024-07-01,504 Brooks Rd,True
44010680,True,Shop,95,1813,2024-07-01,Screenshot 2024-06-05 at 13.44.29.png,True
44004991,True,ASDA Express,95,2845,2023-06-01,23-Esso.png,False
44010958,True,Shell Select,80,2845,2017-01-01,photo_6.png,False
44009832,True,Spar,100,1297,2024-04-01,Screenshot 2024-05-01 at 21.44.33.png,True
44008465,True,ASDA Express,95,523,2018-08-01,image.png,True
44003355,True,Lincolnshire Co-op,95,1039,2021-12-01,342342.png,True
44001363,True,Penny on the move,100,523,2024-07-01,0120.png,True
44006064,False,,5,523,2024-06-01,image.png,True
44004913,True,Tesco Extra,95,2845,2023-04-01,01.png,True
44006217,True,Premier,95,523,2023-06-01,image.png,True
44001169,True,Shell Select,95,2845,2024-06-27,9.png,False
44010069,True,Londis,95,2071,2018-09-01,Texaco,False
44006963,True,Shell Select,95,2845,2022-06-01,Shell.png,False
44001776,True,Morrisons Daily,100,2845,2024-04-01,Esso Darnley Mill,True
44005038,True,M&S Simply Food,70,1813,2022-03-01,393825788-0d987263-5045-4b3c-b89d-e5932ddb27b5.jpeg,False
44006397,True,Costcutter,95,2845,2024-10-01,Jet Petrol Station Felling Bypass G...,False
44010697,True,Rockhead Garage & Stores,95,523,2023-10-01,image.png,True
44005319,True,Shell Select,70,1039,2019-05-01,Screenshot 2024-05-12 at 01.15.34.png,True
44003264,True,Spar,95,2845,2019-06-01,bp.jpg,False
44000528,True,Tesco Extra,100,2845,2018-08-01,7956458661-TescoPetrolStation.jpg,False
44001448,True,ASDA Express,100,2329,2024-05-01,Screenshot 2024-05-10 at 17.28.56.png,True
44000523,True,Londis,95,2071,2021-07,Screenshot_20240608_125129.png,False
44002609,True,Spar,100,2845,2024-07-01,Screenshot 2024-08-18 at 17.21.41.png,False
44010743,True,Other,80,1813,2023-07-01,Screenshot 2024-05-09 at 18.38.29.png,True
44002345,False,null,100,2845,2024-05-01,10.png,False
44001338,True,Budgens,100,1555,2023-05-01,Screenshot 2024-02-22 at 20.43.38.png,True
44005741,True,Spar,95,2845,2020-08-01,Aug 2020,False
44002411,True,Londis,100,2845,2024-07,Screenshot 2024-03-09 at 16.41.26.png,True
44002556,True,Londis,95,1555,2023-07-01,image.png,False
44007185,True,Londis,95,2845,2023-06,Screenshot 2024-05-16 at 20.18.57.png,False
44007510,True,Costcutter,100,1813,2023-06-01,Texaco,True
44001638,True,Shell Select,95,2845,2017-04-01,image.png,False
44008216,True,Co-op,95,2071,2016-05-01,86764b6b-321f-4d9f-a854-61504a3d72d8.png,True
44008903,True,Ramco,95,1555,2017-06-01,3.png,False
44005003,True,Tesco Express,100,2587,2024-07-01,35 A629,True
44004971,True,Morrisons Daily,100,1297,2016-04-01,images.png,False
44004951,True,Spar,90,1813,2022-03-01,297282386-1249915249289490.jpg,False
44002037,True,Tesco Extra,100,2845,2023-01-01,322851533-9607d93667a47170.jpg,False
44006646,True,Morrisons Daily,95,2071,2023-09-01,Morrisons Petrol Station.png,True
44001056,True,Spar,95,1813,2022-04-01,Screenshot 2024-04-19 at 22.09.08.png,False
44005675,True,Esso On the Run,90,1297,2024-04-01,Screenshot 2024-05-08 at 10.20.53.png,True
44008778,True,Spar,95,1555,2019-06-01,Spar M,False
44007005,True,Tesco,100,2845,2023-04-01,Tesco Petrol Station.png,False
44008162,True,Spar,95,2329,2022-04-01,bp.png,False
44004510,True,Spar,100,2071,2024-02-01,screenshot_2.png,False
44004459,True,M&S Simply Food,100,2845,2023-09-01,7974993008157141591.jpg,True
44003720,True,Tesco Express,95,2071,2023-07-01,"St. Mellons, Wales",True
44003110,True,Esso On the Run,95,1039,2013-09-01,Pritchards Garages Ltd,False
44007869,True,Spar,95,1813,2024-03-01,google_maps_image.png,True
44007155,True,Londis,100,2587,2023-11-01,image.png,False
44001702,True,Londis,95,2845,2021-05-01,Shell.png,False
44002766,True,Londis,95,2329,2024-07-01,Screenshot 2024-07-15 at 14.57.33.png,True
44008263,True,Londis,100,1813,2023-05-01,Screenshot 2024-05-16 at 12.43.10.png,True
44009685,True,ASDA,100,1555,2019-11-01,Asda Petrol,False
44004073,True,Tesco,100,1813,2022-10-01,7993969411728599022-0.jpg,False
44009424,True,Nisa,70,1039,2024-05-01,Screenshot 2024-05-15 at 21.14.03.png,False
44009748,True,ASDA,100,1297,2023-08-01,3 Brandlesholme Rd,True
44001018,True,Shop,95,2329,2024-01-01,Shell 0.png,False
44002797,True,Morrisons Daily,95,1039,2022-04-01,screenshot.png,False
44009694,True,ASDA,100,2845,2024-10-01,2.png,False
44008741,True,Spar,100,2329,2023-06-01,Screenshot 2024-05-11 at 13.52.49.png,True
44001603,True,Costcutter,95,2845,2023-08-01,00000.jpg,False
44004291,True,Spar,100,2329,2021-02-01,bp,False
44005716,True,Spar,100,1039,2023-08-01,screenshot_1.png,True
44008984,True,Spar,100,2845,2023-05-01,Screenshot 2024-01-01 at 15.42.04.png,False
44009492,False,null,100,523,2023-09-01,0000.jpg,True
44010802,False,,100,523,2022-06-01,image.png,True
44001797,True,Londis,100,1039,2024-07-01,Screenshot 2024-05-17 at 19.14.24.png,True
44005578,True,BP Connect,70,2845,2022-07-01,2.png,True
44000105,True,Costcutter,100,1297,2021-12-01,Screenshot 2024-05-02 at 17.27.35.png,False
44004075,True,MURCO,80,2071,2020-06-01,Toll Bar Garage,False
44008945,True,Nisa Local,95,2845,2024-08-01,Esso - Old Town Service Station,True
44002369,True,M&S Simply Food,100,2845,2024-09-01,Screenshot 2024-03-04 at 10.11.43.png,False
44005287,True,park&shop,100,2587,2023-11-01,Screenshot 2024-05-11 at 17.57.05.png,False
44004590,True,Nisa,100,1039,2023-09-01,Screenshot 2024-01-18 at 18.58.07.png,True
44001876,True,Shell Select,95,2845,2021-03,Shell,False
44003700,True,M&S Simply Food,100,1813,2024-07-01,4,True
44000268,True,Circle K,95,1297,2023-05-01,Topaz Filling Station,True
44004691,True,Spar,100,2587,2021-11-01,Screenshot 2024-01-20 at 16.29.47.png,False
44010313,True,Nisa Local,100,2845,2022-08-01,Nisa Local & Fuel Station,False
44008797,True,ASDA Express,95,1039,2023-10-01,3702b1d7-1856-4816-8581-9b33e0b90340.png,False
44006106,True,Morrisons Daily,100,1039,2024-05-01,Screenshot 2024-05-16 at 10.11.04.png,True
44006422,True,Tesco,100,2071,2021-08-01,Tesco Petrol Station,False
44007513,True,Spar,100,2329,2023-10-01,bp,True
44002286,True,Londis,100,2845,2023-06-01,Shell,True
44008850,True,Spar,90,1297,2022-08-01,Texaco Napoleon Service Stati.png,True
44003593,True,Londis,95,2329,2020-01-01,f78f4a03-484f-4779-af98-07f4971e262c.jpg,False
44006077,True,Premier,90,2071,2023-05-01,Shell,False
44001266,True,Londis,100,2845,2022-05-01,0-esso.png,True
44006239,True,M&S Simply Food,95,1297,2022-02-01,bp,False
